rating,title,text,images,asin,parent_asin,user_id,helpful_vote,verified_purchase
5,Work great,Makes checking appointment easy,[],B00AFY7UJA,B00AFY7UJA,AHQF345L3VYL4E47NENC74ETPC6Q,1,TRUE
4,Four Stars,love it,[],B00GXH3TGG,B00GXH3TGG,AHQF345L3VYL4E47NENC74ETPC6Q,0,TRUE
5,Five Stars,f,[],B016FO3PVU,B016FO3PVU,AHQF345L3VYL4E47NENC74ETPC6Q,8,TRUE
4,Four Stars,f,[],B00ZF5N46C,B00ZF5N46C,AHQF345L3VYL4E47NENC74ETPC6Q,1,TRUE
4,Four Stars,f,[],B00BJCM3S0,B00BJCM3S0,AHQF345L3VYL4E47NENC74ETPC6Q,1,TRUE
4,Not a big fan,Not really a fan,[],B019DCHDZK,B019DCHDZK,AFNABY6CUEOG6BMLDYA42FWAZLRA,0,TRUE
4,works pretty good,Works great for controlling my Rokus,[],B07GSJWLH2,B07GSJWLH2,AFNABY6CUEOG6BMLDYA42FWAZLRA,0,TRUE
5,Great app works well with Alexa too,Works very well on and off my home network,[],B006WBKPGA,B006WBKPGA,AFNABY6CUEOG6BMLDYA42FWAZLRA,0,TRUE
5,Great to limit kids internet time,I love this app. I bought a Fling controller and it's great to limit my kids time on the PS4 and internet,[],B005VT42BS,B005VT42BS,AFNABY6CUEOG6BMLDYA42FWAZLRA,1,TRUE
5,Decent controller,Decent controller. Doesn't control everything though,[],B01EXJV06G,B01EXJV06G,AFNABY6CUEOG6BMLDYA42FWAZLRA,1,TRUE
5,Hope it works,Hope it works on old laptop 💻<br />reasonable price,[],B06XNJB66F,B06XNJB66F,AGIENFD3KVP2PEXI3CSFFORRBSGQ,0,TRUE
5,Maybe useful in the future,This might or might not be useful for my old tired laptop 💻 .. price reasonable,[],B08NGYG1FG,B08NGYG1FG,AGIENFD3KVP2PEXI3CSFFORRBSGQ,0,TRUE
5,Confused,I am confused but think it was part of the Amazon fire stick installed on the television 📺.,[],B07T771SPH,B07T771SPH,AGIENFD3KVP2PEXI3CSFFORRBSGQ,0,TRUE
5,Donot remember ordering,I donot remember ordering..<br />maybe it was for Amazon fire stick..<br /><br />The fire stick works great..<br />son in law installed,[],B07XF2P9KR,B07XF2P9KR,AGIENFD3KVP2PEXI3CSFFORRBSGQ,0,TRUE
1,Wish you could just 'thumbs up',"I wish instead of having to write my own review I could just ""thumbs up"" any one of the many others that state that this app is too glitchy and annoying to actually watch the shows. That is all.",[],B01M4R0H1F,B01M4R0H1F,AGQDLBPCYRCSEHP2E5TNVHWUOXRA,0,TRUE
1,Terrible streaming,Constant buffering. It's horrible.,[],B00BI60DMU,B00BI60DMU,AGQDLBPCYRCSEHP2E5TNVHWUOXRA,0,TRUE
1,"like others, even though I got a message stating ...","I don't have cable, but do use Xfinity/Comcast internet service. That was enough to allow me to activate this app but, like others, even though I got a message stating I had successfully activated the app on my device (Fire TV stick), each time I would try to open the app it would just tell me I needed to activate it and give me another activation code. I finally gave up. I can watch NBC with a cheap antenna even though I'd rather just use my Fire TV and an app. Hopefully they'll work out the bugs but they didn't get it working in time for the Olympics.",[],B01923M8T6,B01923M8T6,AGQDLBPCYRCSEHP2E5TNVHWUOXRA,0,TRUE
5,Great app for cleaning and cooking!,We have our fire stick in the kitchen. It’s great being able to play music while we cook or clean. Simple and easy to use app.,[],B00N1XIY5Q,B00N1XIY5Q,AGCLWH5GAJZSGG6Q7RPPEUPS5PQQ,0,TRUE
5,Great App for all devices,Great interface and nice and convenient place to access online content or how to videos. We have a tv in the kitchen and often look up recipes or cooking shows while we cook.,[],B07T771SPH,B07T771SPH,AGCLWH5GAJZSGG6Q7RPPEUPS5PQQ,1,TRUE
1,Not compatible with YouTube tv services,This application doesn’t work with YouTube tv services,[],B017250D16,B017250D16,AGCLWH5GAJZSGG6Q7RPPEUPS5PQQ,0,TRUE
1,This is not a compatible streaming service for YouTube tv subscribers,This service is not compatible for YouTube tv subscribers,[],B018IOV40E,B018IOV40E,AGCLWH5GAJZSGG6Q7RPPEUPS5PQQ,0,TRUE
1,Not compatible with YouTube tv service,I have YouTube tv and this app will not allow me to use it. Apparently the channel is provided on my package but not for streaming content,[],B01923M8T6,B01923M8T6,AGCLWH5GAJZSGG6Q7RPPEUPS5PQQ,0,TRUE
5,Five Stars,Works perfect this alone makes the fire TV much more useful,[],B01M35MQV4,B01M35MQV4,AEDGUCYS4SSY4POWYNNDKO3MUGLA,0,TRUE
5,slots,Decent but not great,[],B00S4JOPI2,B00S4JOPI2,AEDGUCYS4SSY4POWYNNDKO3MUGLA,0,TRUE
5,Item as described. Would buy again!,Item as described. Would buy again!,[],B01N0BP507,B01N0BP507,AFBTONUUANQYICZQPP6PU5GZDFPQ,0,TRUE
5,Five Stars,Item as described.  Thank you.,[],B00H09BO2M,B00I3MMLG8,AFBTONUUANQYICZQPP6PU5GZDFPQ,1,TRUE
5,Item as described.,Item as described.,[],B0039L31JY,B00AB6L2BO,AFBTONUUANQYICZQPP6PU5GZDFPQ,0,TRUE
5,Item as described.,Item as described.,[],B00H09BB16,B00I3MMQ7W,AFBTONUUANQYICZQPP6PU5GZDFPQ,0,TRUE
5,Five Stars,Love 💘,[],B008HPRQ3Y,B008HPRQ3Y,AFSOQH5STKJERUBZ5G7FOLDPLZOQ,0,TRUE
1,One Star,Does not work on fire tablet👎,[],B00JE5FU48,B00JE5FU48,AFSOQH5STKJERUBZ5G7FOLDPLZOQ,3,TRUE
3,Something extra,For a free year it's very limited,[],B07XDD7GYT,B07XDD7GYT,AE2GNH3UAVY7MKXQLXL6AYJK6WNQ,0,TRUE
5,Must have for a full range of news source,Great news combo,[],B01CTVC4OC,B01CTVC4OC,AE2GNH3UAVY7MKXQLXL6AYJK6WNQ,0,TRUE
5,Awesome,On TV word search games<br />Kills bordem<br />Conversation starter<br />Fun,[],B00MDWUIAK,B00MDWUIAK,AE2GNH3UAVY7MKXQLXL6AYJK6WNQ,1,TRUE
1,I downloaded it but I don't understand it,Still trying to figure it out,[],B079G7JS6J,B079G7JS6J,AE2GNH3UAVY7MKXQLXL6AYJK6WNQ,0,TRUE
1,"Not Roku, Comcast, Xfinity compatible ready",No couldn't download. Does not work with Xfinity or Comcast,[],B00YHZVOCW,B00YHZVOCW,AE2GNH3UAVY7MKXQLXL6AYJK6WNQ,4,TRUE
4,Almost perfect but.....,"Could you please please please add an option to switch the location of controllers, not to just move them or make them bigger? I prefer the navigator on the far right and the jumper on the left. I can't enjoy playing the game at all because i am right handed and can navigate better with my right hand, not my left.",[],B00HAPRVWS,B00HAPRVWS,AFEZXL2KUGQMYJ2TBEAWCUWIOM2Q,5,TRUE
3,App served my purpose mostly,"I downloaded this app one evening in a pinch when I was binge watching one of my favorites. It listed inside the app that it had all 12 seasons. But in reality, it had like seasons 4-6 free and the rest you pay for. This was very aggravating having to download 4 different apps to watch all of the seasons. I understand each network owns certain rights to the shows, but this was a little ridiculous.",[],B00UB051NA,B00UB051NA,AEMF7W2WUBV7KHGWE77GPUZSYXFQ,2,TRUE
5,Good app,Works,[],B00C149WAM,B00C149WAM,AGT34PYJKF2NDWX6Z6RII2PIO45A,2,TRUE
5,Works,As described,[],B00LTPJNGM,B00LTPJNGM,AGT34PYJKF2NDWX6Z6RII2PIO45A,4,TRUE
5,can you escape,Can you escape is a fun strategy game were you pick up clues leading to the next clue so you can find the key to open the door. I can not get enough of this game I'm on it all day finding clues until my battery dies. If you're a puzzle kind of person this is a game for you.,[],B00CWY76CC,B00CWY76CC,AGT34PYJKF2NDWX6Z6RII2PIO45A,0,TRUE
1,No live streaming so what am I paying for again??? The point was to see the news!,"Well it was great until the app updated and I no longer can watch the morning news.  Not sure what happened, now all I see is this app.  Not happy and I am paying for it.",[],B01MDKA8EH,B01MDKA8EH,AGDIGTZRGUAPO7WRMAEESWHEAFEA,0,FALSE
1,One Star,Pointless,[],B00VXJ7DAC,B00VXJ7DAC,AGDIGTZRGUAPO7WRMAEESWHEAFEA,0,TRUE
1,Ask Questions,Described as a book and came to me as a CD ROM; I own a MacBook.,[],B0009MFHGQ,B0009MFHGQ,AEQP7BO3DYS6ET6ANKREYSJFAHSA,0,TRUE
5,Great channel,Love AMC so many good movies and shows.. Wish Amazon however would make it a little easier.,[],B072M565NX,B072M565NX,AEQXTD2PWBKYGTNIX3ZEIQK6R5WA,0,TRUE
5,Love Prime Music,The app really adds to my quality of life.  I can't honestly think of anything I use on the regular that even come close to the amount of Joy I get from discovering artist on Amazon Music.,[],B004FRX0MY,B004FRX0MY,AE7BOA5KPXAQ7ZGRRJENZQTQYCKQ,0,TRUE
1,"Can’t use, spoiled by Air Play.",This app is so broken,[],B008K6HN8I,B008K6HN8I,AE7BOA5KPXAQ7ZGRRJENZQTQYCKQ,0,TRUE
5,"Great content, for less ads than Hulu!","Can’t say enough about Pluto, it really gives you hours of HD content.  I don’t know how they do it but hurray!",[],B00KDSGIPK,B00KDSGIPK,AE7BOA5KPXAQ7ZGRRJENZQTQYCKQ,0,TRUE
5,fun game,only 10 levels but still worth every (coin?)  i would definitely spend $4 on a sequel. its like MC Escher made a game.,[],B00KA7JIII,B00KA7JIII,AETDVV7BDRFCFSXIUVORVWSTPJ7Q,2,TRUE
4,awesome,Very entertaining and challenging. Fun for all the family to participate in solving the riddles. Great way to keep your mind in shape.,[],B00D1A1F50,B00D1A1F50,AEXULFOGP2C7XZRVQI2HZZTZZMEQ,0,TRUE
5,Excellent,Excellent,[],B07T771SPH,B07T771SPH,AF7WBS7PN2MX4QUYX2OGDYYTJQRA,0,TRUE
5,Five Stars,like this game,[],B00W6XM002,B00W6XM002,AFHZ4J6WU2SSZGCGKNU5L7CZFWSQ,4,TRUE
5,Five Stars,I like Norton.  Use every year.,[],B00MHZ6Z64,B00N14IYUU,AFHZ4J6WU2SSZGCGKNU5L7CZFWSQ,0,TRUE
5,Five Stars,Love it,[],B00ODIASKC,B00ODIASKC,AFHZ4J6WU2SSZGCGKNU5L7CZFWSQ,0,TRUE
5,Lol,I have no idea what this is I must’ve bought it along time ago I’m just writing a review so the notification will go away,[],B07BKPFXTJ,B07BKPFXTJ,AFI2FLWFGYAYJFMPR4ZNNO5WVH7Q,1,TRUE
1,not sure,I can't get it not sure how to download,[],B00OH738YW,B00OH738YW,AFAT4SP435SRPIIZ37RTDJHGTIXA,0,TRUE
5,AMAZING,"IT IS AN AMAZING DISK I HAD THE OLDER VERSION FOR YEARS IF YOU LEAVE A BAD REVIEW YOY MUST NOT KNOW HOW TO USE IT , I HAVE FIXED MANY COMPUTERS WITH THIS DISK",[],B07ZLGQYPQ,B07ZLGQYPQ,AHW2HE75VISDCFMQ57KZQMLGPF5A,0,FALSE
5,Quality,Software is good to use for my tax return,[],B07Y6166JJ,B07Y6166JJ,AF2E4G6FFRKVC7MVMT67XTRRX7IQ,0,TRUE
5,Price,I got this software every year and Amazon has a better deal,[],B08H48X4WQ,B08H48X4WQ,AF2E4G6FFRKVC7MVMT67XTRRX7IQ,0,TRUE
5,Great ap,My kids love it,[],B016EUDO70,B016EUDO70,AHR42P4NXZVV3NHIMF4GORUEUUFQ,18,TRUE
5,LOVE THIS GAME!,"Fun, fun, fun! Me and my kids all play this game. You 'hatch' singing monster. Each monster has their own part to play and when the come together, they make for some catchy melodic songs (you will find yourself singing them). An important thing to note, ALL monsters can be bred and hatched without the use of real money. It just takes some time. A great tip is to google 'how to breed a ________' and type in the monster you are trying to make. Without using real money, it can take a bit of time. If you have the patience, you will love this game.",[],B00A4O6NMG,B00A4O6NMG,AGMJPXMPFYQ6NBYSJ5ZXZ6YUM7FA,12,TRUE
5,Too scary for me,"The first time one of those puppets jumped out at me, I threw my Kindle from fright. It was pretty good. I never played the game again. 5 stars because it was a level of thrill that I enjoy, but couldn't find the courage in me to play again. If you love games like this, you will really enjoy this game. My kids play this - no problem. Haha",[],B00N1HONIO,B00N1HONIO,AGMJPXMPFYQ6NBYSJ5ZXZ6YUM7FA,28,TRUE
4,A fun challenge,"A potentially addicting game... for short amounts of time. I keep this game on my kindly/phone and play during those tedious moments of waiting (Dr. offices waits, long car trips). The point of the game is to move the tiles and combine the same numbers to reach the goal of totaling 2048. So you would move TWO 2s together to create a 4. TWO 4s together to create an 8, and so on. If you enjoy a challenging tactical game, you will enjoy this.",[],B00OCHMI20,B00OCHMI20,AGMJPXMPFYQ6NBYSJ5ZXZ6YUM7FA,0,TRUE
3,Pretty good. It was okay.,"Fun game. I enjoy time management games, and this was a good fix. It seemed like the game when from a slow pace to all of a sudden giving you a bunch of customers at once. I prefer games with a gradual introduction into the game until you get used to the game play. The 3rd edition was a bit more in depth (more food options and customization options), and I hope it is released on Kindle Fire soon.",[],B00G357N92,B00G357N92,AGMJPXMPFYQ6NBYSJ5ZXZ6YUM7FA,1,TRUE
5,Awesome programming!,Awesome programs.,[],B00E5NH6YG,B00E5NH6YG,AHAJPRNPJHLD5KP63FI2GQYRSD6Q,3,TRUE
5,Five Stars,Great programming.,[],B00BI60DMU,B00BI60DMU,AHAJPRNPJHLD5KP63FI2GQYRSD6Q,0,TRUE
1,Non functional,"As others have stated, on start up I get an internal connectivity error then an &quot;app not owned&quot; error then a force close. I have the app from Google play and wanted this one to more easily run a second account on my phone.",[],B00KY7PEAA,B00KY7PEAA,AGZZK7RMHDYMIURFMKSX4R7SXDHQ,13,TRUE
1,I hate how invasive FB is,I hate how invasive the app is,[],B0094BB4TW,B0094BB4TW,AENQLNJRODPGBYYHHJJANEN53NRA,1,TRUE
2,Not that great,Not that great,[],B00I5VT8KY,B00I5VT8KY,AENQLNJRODPGBYYHHJJANEN53NRA,0,TRUE
4,Good free TV,Good for Free TV.,[],B00KDSGIPK,B00KDSGIPK,AENQLNJRODPGBYYHHJJANEN53NRA,0,TRUE
4,It works,It is handy to use this app.  I use this app more than I expected.,[],B00YCSMKYA,B00YCSMKYA,AENQLNJRODPGBYYHHJJANEN53NRA,0,TRUE
4,OK,"Solitaire is not my favorite game, but it is nice for a change.",[],B0063IH60K,B0063IH60K,AENQLNJRODPGBYYHHJJANEN53NRA,1,TRUE
4,Simple design but great,"very simple design, but fun and free.",[],B00H5R34BS,B00H5R34BS,AENQLNJRODPGBYYHHJJANEN53NRA,0,TRUE
2,No thanks,Waste of space,[],B018IOV40E,B018IOV40E,AENQLNJRODPGBYYHHJJANEN53NRA,0,TRUE
4,Nice to have,I like it well enough,[],B00LV4D70O,B00LV4D70O,AENQLNJRODPGBYYHHJJANEN53NRA,1,TRUE
3,Woah you could get rid of things you don't remember,Don't remember,[],B01GCFOC4G,B01GCFOC4G,AENQLNJRODPGBYYHHJJANEN53NRA,0,TRUE
3,Not bad,It's not bad. Like others better,[],B00KLBR6IC,B00KLBR6IC,AENQLNJRODPGBYYHHJJANEN53NRA,0,TRUE
5,Use frequently,I really like the app.,[],B004GJ6BY0,B004GJ6BY0,AENQLNJRODPGBYYHHJJANEN53NRA,0,TRUE
3,Idk,Idk,[],B00QKB1A02,B00QKB1A02,AENQLNJRODPGBYYHHJJANEN53NRA,0,TRUE
1,No thanks,Don't bother,[],B00CZCXUS0,B00CZCXUS0,AENQLNJRODPGBYYHHJJANEN53NRA,0,TRUE
3,It's not bad,It's not bad,[],B00DR99Y30,B00DR99Y30,AENQLNJRODPGBYYHHJJANEN53NRA,0,TRUE
5,Good to have,"I wish it were a little more powerful, but it really does do most of what I desire.",[],B00P03D4D2,B00P03D4D2,AENQLNJRODPGBYYHHJJANEN53NRA,0,TRUE
3,It's ok,It's ok,[],B01LXZLEMN,B01LXZLEMN,AENQLNJRODPGBYYHHJJANEN53NRA,0,TRUE
1,A waste,I really miss the days when news was news and not Jerry Springer like.,[],B01MDKA8EH,B01MDKA8EH,AENQLNJRODPGBYYHHJJANEN53NRA,0,TRUE
5,Awesome,Awesome,[],B074R6QY5L,B074R6QY5L,AENQLNJRODPGBYYHHJJANEN53NRA,0,TRUE
3,Not sure,I don't know what to say.  I know I tried the channel but don't remember.  I just want this to go away in my list.  I probably didn't like it or I would have kept the channel.,[],B00QU185V4,B00QU185V4,AENQLNJRODPGBYYHHJJANEN53NRA,0,TRUE
3,It's ok,It's ok,[],B010FTH3F0,B010FTH3F0,AENQLNJRODPGBYYHHJJANEN53NRA,0,TRUE
1,Not classic,Annoying to me but you may like it. I wanted a more traditional game.,[],B012GOSOD2,B012GOSOD2,AENQLNJRODPGBYYHHJJANEN53NRA,1,TRUE
3,Blah,It's not that great unless you pay,[],B06XFJQSYW,B06XFJQSYW,AENQLNJRODPGBYYHHJJANEN53NRA,0,TRUE
4,Nice app,"Good if you have prime already.  It's a shame you have to pay more to get all the music choices.  If I didn't have prime, I would not pay for it.  Too many cheaper options out there, but it's a great perk with Prime.  It does need search improvement.  Sometimes I know certain genres exist but it doesn't know how to found the right style.",[],B004FRX0MY,B004FRX0MY,AENQLNJRODPGBYYHHJJANEN53NRA,5,TRUE
4,I like it,It is good to be able to watch on the go and this app is pretty good.,[],B005ZXWMUS,B005ZXWMUS,AENQLNJRODPGBYYHHJJANEN53NRA,1,TRUE
5,My favorite music app,"I like it better than most other radio apps and it is easier to turn off push notifications with this one and the commercials are far less with this than some competitors.  Lots a great radio stations from all over too.  I was able to find a UK sports station and listen to all UK basketball games, which is nice since I don't live in Kentucky.",[],B005ZFOOE8,B005ZFOOE8,AENQLNJRODPGBYYHHJJANEN53NRA,14,TRUE
5,Fun like the other very similar versions.,"It's angry birds.  Seriously, what do you say.  Same game, just different pictures.  The Lemurs are cute though.",[],B00ZF5N46C,B00ZF5N46C,AENQLNJRODPGBYYHHJJANEN53NRA,1,TRUE
4,Airbnb is cool.,If you know Air then not much needs to be said.  The app is helpful to find places to stay and communicate with hosts.,[],B00AJY6NGC,B00AJY6NGC,AENQLNJRODPGBYYHHJJANEN53NRA,0,TRUE
5,Nice hearts game,I love hearts and this one is quite fun.,[],B00B8KRVHG,B00B8KRVHG,AENQLNJRODPGBYYHHJJANEN53NRA,0,TRUE
1,One Star,Very dull after a few minutes,[],B00GGNF6Y0,B00GGNF6Y0,AENQLNJRODPGBYYHHJJANEN53NRA,0,TRUE
1,One Star,Really monotonous,[],B00E72OKAS,B00E72OKAS,AENQLNJRODPGBYYHHJJANEN53NRA,0,TRUE
3,It is fun to fiddle with but it is only OK,It is fun to fiddle with but it is only OK.  It would be great if the play area was larger.  They only utilize about a third of the screen.  Hard to play.,[],B0060EHJBI,B0060EHJBI,AENQLNJRODPGBYYHHJJANEN53NRA,0,TRUE
5,So far so good!,"It's not slow for me as another reviewer mentioned. The graphics are nice, and the game play is good.",[],B09NRP1JBG,B09NRP1JBG,AELY2UV2KWFO44FH6LHW26U6RAWQ,3,TRUE
1,Unusable,The lack of response from the UI makes this game unusable. Uninstalling.,[],B0187LYC2A,B0187LYC2A,AELY2UV2KWFO44FH6LHW26U6RAWQ,5,TRUE
1,Nothing to say,It's ok,[],B004SYNIJ4,B004SYNIJ4,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,1,TRUE
4,Cancelled svc,Cancelled svc,[],B00F4A1GN6,B00F4A1GN6,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,0,TRUE
5,Not bad,Not bad,[],B00HAPXDWK,B00HAPXDWK,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,1,TRUE
3,Cancelled,Cancelled svc,[],B00XZFCVK4,B00XZFCVK4,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,1,TRUE
4,Only had for 1 month,Had it for 1 month trial but price I gave it up,[],B07XF2P9KR,B07XF2P9KR,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,0,TRUE
5,Has it goods and bads,Not bad,[],B07T771SPH,B07T771SPH,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,0,TRUE
1,Don't use it,Don't use it,[],B00C25OI36,B00C25OI36,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,0,TRUE
2,It's ok,It ok,[],B07HKT5BRM,B07HKT5BRM,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,0,TRUE
5,Good,Good,[],B00KZP2DTQ,B00KZP2DTQ,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,2,TRUE
5,Not bad,Not bad,[],B0117U0G3M,B0117U0G3M,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,6,TRUE
4,I don't even remember this,Don't remember if it's worth it or not,[],B077LRPXZW,B077LRPXZW,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,0,TRUE
5,Good,Good,[],B07BKPFXTJ,B07BKPFXTJ,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,4,TRUE
4,Good,Good,[],B07Q7N4GZG,B07Q7N4GZG,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,0,TRUE
5,Good,Good,[],B00OGRMULA,B00OGRMULA,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,0,TRUE
2,It's an app,It's an app,[],B017250D16,B017250D16,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,0,TRUE
2,It's an app,It's an app,[],B00E5NH46Q,B00E5NH46Q,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,0,TRUE
4,It has good selection,Watch on Firestick,[],B00KDSGIPK,B00KDSGIPK,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,0,TRUE
1,Fake News,It's an app and fake news,[],B018IOV40E,B018IOV40E,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,0,TRUE
2,It's an app,It's an app,[],B015YMZZBM,B015YMZZBM,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,0,TRUE
2,It's an app,It's an app,[],B016LKXSXS,B016LKXSXS,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,0,TRUE
2,It's an app,It's an app,[],B00E5NH6YG,B00E5NH6YG,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,0,TRUE
2,It's an app,It's an app,[],B017JEVTP4,B017JEVTP4,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,0,TRUE
2,It's an app,It's app,[],B00BI60DMU,B00BI60DMU,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,0,TRUE
2,It's an app,It's an.app,[],B01M15CDM2,B01M15CDM2,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,0,TRUE
5,It's an app,It's an app,[],B00BMR5HOO,B00BMR5HOO,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,0,TRUE
2,It's app,It's an app,[],B01M4R0H1F,B01M4R0H1F,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,0,TRUE
3,It's an app,It's an app,[],B00QSNFNIW,B00QSNFNIW,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,0,TRUE
2,Sirius is good but pricey for some,Wish had better packages to choose from for the price imho,[],B01MSJH8DZ,B01MSJH8DZ,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,0,TRUE
5,Good for prime members,Get it if you're Amazon Prime member,[],B071ZTJWM7,B071ZTJWM7,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,0,TRUE
5,Works,"Stream movies from Android phone to 65"" LG",[],B00V4V3TWA,B00V4V3TWA,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,0,TRUE
1,Can only do so much,Can only do so much,[],B01N7HZLYP,B01N7HZLYP,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,1,TRUE
1,Amazon is great Xfinity is a ripoff,Xfinity / Comcast isn't even a choice from the many cable company choices with the Amazon fireTVstick .  Xfinity has to be so damn greedy.,[],B01DUQOSRQ,B01DUQOSRQ,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,1,FALSE
5,First time using this tax software,"I've used Turbo Tax for years, I'm a creature of habit and did not want to move to another program.  The software is similar, not a huge learning curve as I had expected.  I like the fact I saved just over $40 just by switching to H&R Block.  Going forward I will be using this program to do my taxes.",[],B00FYH8V28,B00FYH8V28,AENWIGERAYRBVB37ANOS2PRLPN3A,0,TRUE
3,"cool, BUT","I like it. Works. BUT seems to keep my reply texts from going out, after it has issued an auto reply, even after turning it off, force stopping the app, and force stopping messaging.  also, it would be really nice if there was a way for it to only send the message once to each contact.",[],B004VYNKZS,B004VYNKZS,AHOZWUIQVEUD5SNNIAKNNYLPQGLA,0,TRUE
5,Five Stars,I absolutely love Alexa and all she can tell me. She is amazing!!!,[],B00P03D4D2,B00P03D4D2,AFC5MXT4W3KHQB5EHDRCWSD4LI7A,0,TRUE
5,Relaxing,"Great fun , good way to destress after a long day!",[],B00P11TIG0,B00P11TIG0,AFLI6Z2DXZXVDH3QMQ2URWZRKERQ,0,TRUE
2,Two Stars,Advertisements no kidding.. already removed from cloud...,[],B00G2LMLDA,B00G2LMLDA,AFHY2FFJXDCKLKP7EQRTPHXILK6A,1,TRUE
2,Dated,"While there are some good recipes available via this app, it seems like Safeway created it years ago and then forgot about it.  The categorization is dated, but there are some newer videos.  It must be picking up videos they put out on a different platform.  They need to put some care into this to bring it up to date.",[],B01DYY801E,B01DYY801E,AHJOI2JU7WF3FCUBPNPEDJLMFHCQ,0,TRUE
3,"Decent, especially for the price!","There are a few things on Pluto worth watching.  I like the format of &#34;channels&#34; and a guide, much like live TV.  The price is certainly right, so I almost don't feel right complaining.  But...  there are some channels that are just junk that I doubt anyone ever watches.  There is also some good content.  For the price, it's worth installing and giving it a try!",[],B00KDSGIPK,B00KDSGIPK,AHJOI2JU7WF3FCUBPNPEDJLMFHCQ,2,TRUE
5,I love Amazon music!,"I love Amazon music.  I use it on Echo's, android, etc.  It works everywhere.  You can download for offline listening on Android.  No complaints, I am a huge fan.",[],B071ZTJWM7,B071ZTJWM7,AHJOI2JU7WF3FCUBPNPEDJLMFHCQ,0,TRUE
5,Great app!,This came in very handy and works great.  I am using this with a Sprint HTC One M8 and have no problems.  I have had to use it a few times to get a last minute connection on my laptop.  It works easily and was easy to setup and install.  What a great app!,[],B004JJR2K4,B004JJR2K4,AHJOI2JU7WF3FCUBPNPEDJLMFHCQ,0,TRUE
5,Great,Nice,[],B0088P2A7A,B0088P2A7A,AF3JWAOD7HXW3HZ7URFXWUWJTHMQ,3,TRUE
4,Nice Book,Nice Book,[],B006DJ2JSI,B006DJ2JSI,AF3JWAOD7HXW3HZ7URFXWUWJTHMQ,0,TRUE
5,Five Stars,"Netflix is basically my life (kidding..maybe), The app works as it should",[],B005ZXWMUS,B005ZXWMUS,AFDQBLYSTSZOUG3VWD5DMI7IJ42Q,1,TRUE
5,A nice way to catch a break when you have a ...,"A nice way to catch a break when you have a toddler wearing you thin from his endless energy. He absolutely loves this and the bubble pop game, and even asks to play the pop pop game.",[],B00HDDZ4S0,B00HDDZ4S0,AFDQBLYSTSZOUG3VWD5DMI7IJ42Q,6,TRUE
5,but it's a great time,"I spend entirely too much time playing this game, but it's a great time waster",[],B00JPJIB4O,B00JPJIB4O,AFDQBLYSTSZOUG3VWD5DMI7IJ42Q,0,TRUE
5,Free,Free. I have tried watching it yet,[],B08WH4GB19,B08WH4GB19,AGSZYHBS7XFBVVHDCBAB5QBYSBDA,0,TRUE
5,Local 60 miles away but 1009 x better than the local looney tunes.,"Great news coverage, dependable weather coverage. Foxy lady news reporters!",[],B0779652X1,B0779652X1,AGSZYHBS7XFBVVHDCBAB5QBYSBDA,0,TRUE
1,feature. Off,All I did was look at what it was offering. I did not purchase this festure.,[],B01G4XZE3O,B01G4XZE3O,AGSZYHBS7XFBVVHDCBAB5QBYSBDA,0,TRUE
3,Needs two upgrade their selection of movied,Have seen better,[],B07Q7N4GZG,B07Q7N4GZG,AGSZYHBS7XFBVVHDCBAB5QBYSBDA,0,TRUE
